PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Meta description,H1,H2,No. of content words,No. of internal outlinks,No. of external outlinks,Page text,Extracted text (raw <body>) (length),Text hash,First found at
20,https://jobsbyculture.com/compare/brex-vs-cohere,Brex vs Cohere: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Brex (4.0 Glassdoor, 3.9 WLB) vs Cohere (2.9 Glassdoor, 3.5 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Brex vs Cohere: Culture Compared,"Brex
Cohere",488,12,1,<truncated>,3083,17718694582863636259,
20,https://jobsbyculture.com/compare/apollo-vs-cloudflare,Apollo.io vs Cloudflare: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Apollo.io (4.0 Glassdoor, 3.6 WLB) vs Cloudflare (3.9 Glassdoor, 3.7 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Apollo.io vs Cloudflare: Culture Compared,"Apollo.io
Cloudflare",483,12,1,<truncated>,3225,14699902841418864079,
20,https://jobsbyculture.com/compare/figma-vs-posthog,Figma vs PostHog: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Figma (3.7 Glassdoor, 3.1 WLB) vs PostHog (4.3 Glassdoor, 4.5 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Figma vs PostHog: Culture Compared,"Figma
PostHog",430,12,1,<truncated>,2692,14605573825940362386,
20,https://jobsbyculture.com/compare/perplexity-vs-weaviate,Perplexity AI vs Weaviate: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Perplexity AI (4.7 Glassdoor, 3.3 WLB) vs Weaviate (4.3 Glassdoor, 4.2 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Perplexity AI vs Weaviate: Culture Compared,"Perplexity AI
Weaviate",473,12,1,<truncated>,2955,2186493230686385685,
20,https://jobsbyculture.com/compare/datadog-vs-weaviate,Datadog vs Weaviate: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Datadog (4.2 Glassdoor, 3.8 WLB) vs Weaviate (4.3 Glassdoor, 4.2 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Datadog vs Weaviate: Culture Compared,"Datadog
Weaviate",478,12,1,<truncated>,3007,4215628223173714005,
20,https://jobsbyculture.com/compare/figma-vs-suno,Figma vs Suno: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Figma (3.7 Glassdoor, 3.1 WLB) vs Suno (4.2 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Figma vs Suno: Culture Compared,"Figma
Suno",471,12,1,<truncated>,2857,14892925412811349102,
20,https://jobsbyculture.com/compare/apollo-vs-elevenlabs,Apollo.io vs ElevenLabs: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Apollo.io (4.0 Glassdoor, 3.6 WLB) vs ElevenLabs (4.2 Glassdoor, 3.6 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Apollo.io vs ElevenLabs: Culture Compared,"Apollo.io
ElevenLabs",493,12,1,<truncated>,3151,4468109932897897562,
20,https://jobsbyculture.com/compare/openai-vs-meta,"OpenAI vs Meta Platforms, Inc.: Culture & Glassdoor Compared | JobsByCulture",text/html; charset=utf-8,false,200,0,true,"OpenAI (4.5 Glassdoor, 3.6 WLB) vs Meta Platforms, Inc. (3.8 Glassdoor, 3.2 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.","OpenAI vs Meta Platforms, Inc.: Culture Compared","OpenAI
Meta Platforms, Inc.",481,10,2,<truncated>,3134,16529431808787147843,
20,https://jobsbyculture.com/compare/coreweave-vs-cursor,CoreWeave vs Cursor (Anysphere): Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"CoreWeave (3.6 Glassdoor, 3.2 WLB) vs Cursor (Anysphere) (4.0 Glassdoor, 3.5 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",CoreWeave vs Cursor (Anysphere): Culture Compared,"CoreWeave
Cursor (Anysphere)",491,12,1,<truncated>,3121,15554799039686827860,
20,https://jobsbyculture.com/compare/posthog-vs-suno,PostHog vs Suno: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"PostHog (4.3 Glassdoor, 4.5 WLB) vs Suno (4.2 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",PostHog vs Suno: Culture Compared,"PostHog
Suno",423,12,1,<truncated>,2667,13867028422827013995,
20,https://jobsbyculture.com/compare/huggingface-vs-suno,Hugging Face vs Suno: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Hugging Face (3.8 Glassdoor, 4.1 WLB) vs Suno (4.2 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Hugging Face vs Suno: Culture Compared,"Hugging Face
Suno",466,12,1,<truncated>,2862,14683700112585005119,
20,https://jobsbyculture.com/compare/grafanalabs-vs-notion,Grafana Labs vs Notion: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Grafana Labs (4.1 Glassdoor, 4.3 WLB) vs Notion (4.4 Glassdoor, 4.2 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Grafana Labs vs Notion: Culture Compared,"Grafana Labs
Notion",486,12,1,<truncated>,3092,2153186059200857693,
20,https://jobsbyculture.com/compare/openai-vs-google,OpenAI vs Google: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"OpenAI (4.5 Glassdoor, 3.6 WLB) vs Google (4.0 Glassdoor, 3.6 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",OpenAI vs Google: Culture Compared,"OpenAI
Google",445,10,2,<truncated>,2887,13965929641518945717,
20,https://jobsbyculture.com/compare/cloudflare-vs-huggingface,Cloudflare vs Hugging Face: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Cloudflare (3.9 Glassdoor, 3.7 WLB) vs Hugging Face (3.8 Glassdoor, 4.1 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Cloudflare vs Hugging Face: Culture Compared,"Cloudflare
Hugging Face",503,12,1,<truncated>,3260,376405096043301860,
20,https://jobsbyculture.com/compare/modal-vs-suno,Modal vs Suno: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Modal (4.0 Glassdoor, 3.8 WLB) vs Suno (4.2 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Modal vs Suno: Culture Compared,"Modal
Suno",463,12,1,<truncated>,2839,15123744923956432411,
20,https://jobsbyculture.com/compare/baseten-vs-replit,Baseten vs Replit: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Baseten (4.3 Glassdoor, 3.5 WLB) vs Replit (4.0 Glassdoor, 3.9 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Baseten vs Replit: Culture Compared,"Baseten
Replit",448,12,1,<truncated>,2868,14573898135024543715,
20,https://jobsbyculture.com/locations/new-york/product,Product Jobs in New York City | AI & Tech Companies | JobsByCulture,text/html; charset=utf-8,false,200,0,true,Browse 116 product jobs in New York City at 18 culture-rated AI & tech companies. Filter by culture values to find roles that match how you work.,🗽 Product Jobs in New York City,"Companies hiring product in New York City
Latest product jobs in New York City
Product jobs in New York City
Other roles in New York City
Product jobs in other locations",1016,49,20,<truncated>,6215,1127167234045863394,
20,https://jobsbyculture.com/compare/mercury-vs-notion,Mercury vs Notion: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Mercury (4.3 Glassdoor, 3.8 WLB) vs Notion (4.4 Glassdoor, 4.2 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Mercury vs Notion: Culture Compared,"Mercury
Notion",497,12,1,<truncated>,3090,15882053175863904570,
20,https://jobsbyculture.com/compare/fireworksai-vs-langchain,Fireworks AI vs LangChain: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Fireworks AI (4.2 Glassdoor, 3.3 WLB) vs LangChain (4.6 Glassdoor, 4.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Fireworks AI vs LangChain: Culture Compared,"Fireworks AI
LangChain",494,12,1,<truncated>,3100,14040764020169987020,
20,https://jobsbyculture.com/compare/deepmind-vs-notion,Google DeepMind vs Notion: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Google DeepMind (4.2 Glassdoor, 4.0 WLB) vs Notion (4.4 Glassdoor, 4.2 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Google DeepMind vs Notion: Culture Compared,"Google DeepMind
Notion",460,12,1,<truncated>,2926,751916797885431999,
20,https://jobsbyculture.com/compare/hubspot-vs-langchain,HubSpot vs LangChain: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"HubSpot (4.3 Glassdoor, 4.1 WLB) vs LangChain (4.6 Glassdoor, 4.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",HubSpot vs LangChain: Culture Compared,"HubSpot
LangChain",441,12,1,<truncated>,2748,17988577985122159762,
20,https://jobsbyculture.com/compare/crusoe-vs-openai,Crusoe vs OpenAI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Crusoe (4.3 Glassdoor, 3.5 WLB) vs OpenAI (4.5 Glassdoor, 3.6 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Crusoe vs OpenAI: Culture Compared,"Crusoe
OpenAI",496,12,1,<truncated>,3053,169427167325183710,
20,https://jobsbyculture.com/compare/brex-vs-hubspot,Brex vs HubSpot: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Brex (4.0 Glassdoor, 3.9 WLB) vs HubSpot (4.3 Glassdoor, 4.1 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Brex vs HubSpot: Culture Compared,"Brex
HubSpot",505,12,1,<truncated>,3203,17567016245377533826,
20,https://jobsbyculture.com/compare/ramp-vs-vercel,Ramp vs Vercel: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Ramp (4.2 Glassdoor, 3.5 WLB) vs Vercel (3.9 Glassdoor, 3.4 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Ramp vs Vercel: Culture Compared,"Ramp
Vercel",501,12,1,<truncated>,3047,739251235576185776,
20,https://jobsbyculture.com/compare/cohere-vs-mistral,Cohere vs Mistral AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Cohere (2.9 Glassdoor, 3.5 WLB) vs Mistral AI (4.0 Glassdoor, 3.6 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Cohere vs Mistral AI: Culture Compared,"Cohere
Mistral AI",478,12,1,<truncated>,2888,16491238228501604615,
20,https://jobsbyculture.com/compare/brex-vs-langchain,Brex vs LangChain: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Brex (4.0 Glassdoor, 3.9 WLB) vs LangChain (4.6 Glassdoor, 4.0 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Brex vs LangChain: Culture Compared,"Brex
LangChain",479,12,1,<truncated>,3059,17379226739856804027,
20,https://jobsbyculture.com/compare/tesla-vs-rivian,"Tesla, Inc. vs Rivian Automotive, Inc.: Culture & Glassdoor Compared | JobsByCulture",text/html; charset=utf-8,false,200,0,true,"Tesla, Inc. (3.4 Glassdoor, 2.5 WLB) vs Rivian Automotive, Inc. (3.8 Glassdoor, 3.2 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.","Tesla, Inc. vs Rivian Automotive, Inc.: Culture Compared","Tesla, Inc.
Rivian Automotive, Inc.",445,8,3,<truncated>,3095,422627723795292970,
20,https://jobsbyculture.com/compare/deepmind-vs-vast,Google DeepMind vs Vast AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Google DeepMind (4.2 Glassdoor, 4.0 WLB) vs Vast AI (5.0 Glassdoor, 4.5 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Google DeepMind vs Vast AI: Culture Compared,"Google DeepMind
Vast AI",492,12,1,<truncated>,2996,2890329353406963715,
20,https://jobsbyculture.com/compare/grafanalabs-vs-perplexity,Grafana Labs vs Perplexity AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Grafana Labs (4.1 Glassdoor, 4.3 WLB) vs Perplexity AI (4.7 Glassdoor, 3.3 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Grafana Labs vs Perplexity AI: Culture Compared,"Grafana Labs
Perplexity AI",533,12,1,<truncated>,3368,2555714597412612912,
20,https://jobsbyculture.com/compare/ramp-vs-scale,Ramp vs Scale AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Ramp (4.2 Glassdoor, 3.5 WLB) vs Scale AI (3.5 Glassdoor, 2.7 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Ramp vs Scale AI: Culture Compared,"Ramp
Scale AI",522,12,1,<truncated>,3121,2549340155994938621,
20,https://jobsbyculture.com/compare/crusoe-vs-replit,Crusoe vs Replit: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Crusoe (4.3 Glassdoor, 3.5 WLB) vs Replit (4.0 Glassdoor, 3.9 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Crusoe vs Replit: Culture Compared,"Crusoe
Replit",484,12,1,<truncated>,3017,2165806857875117996,
20,https://jobsbyculture.com/compare/langchain-vs-scale,LangChain vs Scale AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"LangChain (4.6 Glassdoor, 4.0 WLB) vs Scale AI (3.5 Glassdoor, 2.7 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",LangChain vs Scale AI: Culture Compared,"LangChain
Scale AI",492,12,1,<truncated>,3021,3005312083925828770,
20,https://jobsbyculture.com/compare/databricks-vs-plaid,Databricks vs Plaid: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Databricks (4.1 Glassdoor, 3.9 WLB) vs Plaid (4.6 Glassdoor, 4.2 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Databricks vs Plaid: Culture Compared,"Databricks
Plaid",509,12,1,<truncated>,3188,2272200060457652857,
20,https://jobsbyculture.com/compare/ramp-vs-weaviate,Ramp vs Weaviate: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Ramp (4.2 Glassdoor, 3.5 WLB) vs Weaviate (4.3 Glassdoor, 4.2 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Ramp vs Weaviate: Culture Compared,"Ramp
Weaviate",468,12,1,<truncated>,2904,3105041926595771226,
20,https://jobsbyculture.com/compare/runway-vs-tailscale,Runway vs Tailscale: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Runway (4.5 Glassdoor, 4.0 WLB) vs Tailscale (4.4 Glassdoor, 4.5 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Runway vs Tailscale: Culture Compared,"Runway
Tailscale",470,12,1,<truncated>,2973,227004676617509224,
20,https://jobsbyculture.com/compare/crusoe-vs-hubspot,Crusoe vs HubSpot: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Crusoe (4.3 Glassdoor, 3.5 WLB) vs HubSpot (4.3 Glassdoor, 4.1 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Crusoe vs HubSpot: Culture Compared,"Crusoe
HubSpot",482,12,1,<truncated>,2966,15632512389279116073,
20,https://jobsbyculture.com/compare/airtable-vs-perplexity,Airtable vs Perplexity AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Airtable (4.1 Glassdoor, 4.0 WLB) vs Perplexity AI (4.7 Glassdoor, 3.3 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Airtable vs Perplexity AI: Culture Compared,"Airtable
Perplexity AI",522,12,1,<truncated>,3314,857754511697685694,
20,https://jobsbyculture.com/compare/langchain-vs-perplexity,LangChain vs Perplexity AI: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"LangChain (4.6 Glassdoor, 4.0 WLB) vs Perplexity AI (4.7 Glassdoor, 3.3 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",LangChain vs Perplexity AI: Culture Compared,"LangChain
Perplexity AI",493,12,1,<truncated>,3086,3905698165801862008,
20,https://jobsbyculture.com/compare/hubspot-vs-suno,HubSpot vs Suno: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"HubSpot (4.3 Glassdoor, 4.1 WLB) vs Suno (4.2 Glassdoor, 3.8 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",HubSpot vs Suno: Culture Compared,"HubSpot
Suno",471,12,1,<truncated>,2894,4092185963260577587,
20,https://jobsbyculture.com/compare/anthropic-vs-vercel,Anthropic vs Vercel: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Anthropic (4.4 Glassdoor, 3.7 WLB) vs Vercel (3.9 Glassdoor, 3.4 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Anthropic vs Vercel: Culture Compared,"Anthropic
Vercel",508,12,1,<truncated>,3157,15932280230635187259,
20,https://jobsbyculture.com/compare/pinecone-vs-vercel,Pinecone vs Vercel: Culture & Glassdoor Compared | JobsByCulture,text/html; charset=utf-8,false,200,0,true,"Pinecone (4.2 Glassdoor, 4.3 WLB) vs Vercel (3.9 Glassdoor, 3.4 WLB). Side-by-side comparison of culture values, compensation, pros & cons, and open roles.",Pinecone vs Vercel: Culture Compared,"Pinecone
Vercel",468,12,1,<truncated>,2945,14115356765096411177,
